date_info,name,title,content,rating
Reviewed in India on 6 October 2020,Naveen Mendon,Useless Product! Not worth the money,This is a average headphone can be used for calling only .If you want to listen musice than not worth at all the quality of the sound is so basic. Product quality is also average any 100rs product will have same utility.,1.0 out of 5 stars
Reviewed in India on 20 October 2020,Aman,Good,Sound quality - talks can be clearly heard. Best for calls.. Bass is not high. It is balanced. But a little less.. Good for all works. Good for music too but not best for bass lovers.. Build quality is good. It can last a year nearly with mediocre use.,4.0 out of 5 stars
Reviewed in India on 14 December 2020,rahul nayak,Overall good at this price,Product is very good it needs just some more bass for better music experience. But if u use for calling purposes or meeting purpose with laptop its a great deal. One thing is really very good is the quality of the product.,5.0 out of 5 stars
Reviewed in India on 21 October 2020,Rajkumar,A genuine third class product....pls don't waste money purchasing these crap earphones.....,"Too much bass and also sometimes it stops while playing. Customer service is very third class. There is no response even after complaining. Please don't fall prey to YouTube videos. The product and customer service is totally useless. My product is under warranty, but still no response.",1.0 out of 5 stars
Reviewed in India on 3 July 2020,Jigyasu Dhiman,I'm very very very disappointed. Wondering how it gets 4.5 ratings,"I'm very disappointed, I don't know how this product gets 4.5 ratings. Received damaged product, I'm not a musician but the sound quality sucks, I think 50rs earphones are better than this. Applying for return just after 2min of delivery.",1.0 out of 5 stars
Reviewed in India on 12 December 2020,Ajith Lal,Worth for money,Completely satisfied with the sound quality and noise cancellation. Additional buds and ear handles are also good.. One thing i noticed is the base. Base is very low.,5.0 out of 5 stars
Reviewed in India on 27 December 2020,D.S.Vinoth,Good,"The cord design could have been better, it doesn't seem to rest on the neckline.",4.0 out of 5 stars
Reviewed in India on 18 February 2021,B singha,Do commit if your words are strong 👎abt wrnty,"I have purchased on 20oct 2020 everything it was good,now yesterday 17 Feb 2021 one left sided ear phone it's not working just within in three months now m very disappointed even I didn't get warranty to make refund to make exchange der is no option..",2.0 out of 5 stars
Reviewed in India on 3 March 2021,Monotheist,Beautiful Packaging and Product Quality,"I liked everything from packaging, the product quality to the delivery of Amazon the fast supply chain in these times of Covid.. Rest I shall give my complete review after using these for atleast 6 months.",4.0 out of 5 stars
Reviewed in India on 2 March 2021,Amazon Customer,Must buy headphones under budget price!!,"Sound quality is awesome.. I have JBL C100 and Boult Audio headphones are beating it when it comes to bass.. Good thing is on lower volume you can get the bass, which is not the things in other headphones in simlar range.",5.0 out of 5 stars
Reviewed in India on 17 October 2020,Sharukh,Worth to buy!!,"Enjoy Listening To Your Favourite Tracks With This Boult Audio X1 Wired Headset With Mic. Featuring Ergonomically Designed Al-grade Drivers, One-button Remote Microphone And Kevlar Cables, This Headset Is Built To Last And Ensures An Immersive Aural Experience.",5.0 out of 5 stars
Reviewed in India on 12 September 2020,Swati Maheshwari,Overall good,Everything is just good but wire is bit low in quality overall it works just like the description says,4.0 out of 5 stars
Reviewed in India on 17 September 2020,RAJKUMAR ROY,Good Sound Quality....,I have recently bought the Boult earphone and I must say that the sound quality is nice. Also the noise cancellation is nice in this earphone. It also does a good job in noise cancellation. So overall I really liked the product in this price.,4.0 out of 5 stars
Reviewed in India on 31 December 2020,Rajat Das,Amazing Product,"Amazing Product , with good sound quality and available at a very cheap price . I brought this product 3 months ago and after being a harsh user its still lasting . Great user experience . One thing to advice , it ll be better to add more bass experience to it .",4.0 out of 5 stars
Reviewed in India on 31 December 2020,Rohit  choudhary,Boult audio x1,This ear phone is best in this price range.i personally use this product and its Look and quality is very good and the sound of this earphone is very Awesome Nice and good product to buy.. The sound quality of this earphone is hd and bass quality is very great.,4.0 out of 5 stars
Reviewed in India on 10 October 2020,wajid khan,Best to use and makes you feel comfortable to use having great music quality ..,"As per written discription the product delivers a great audio quality and the best sound delivery also in this price range , as per me its best to buy for usage , and its light weighted also the material used is also of good quality. Its satisfies costomer expectations .",5.0 out of 5 stars
Reviewed in India on 18 February 2021,Chauhan ji,Bass quality next level,"Bass is outstanding but sometimes calls are not clear in listening in it ,,.,.for music lovers it's a very good choice and also sometimes it will stop and then I have to reconnect it",4.0 out of 5 stars
Reviewed in India on 4 June 2020,Amazon Customer,Not so good or bad either,"Sound quality and bass quality is good, noise cancellation is better I think, but the reason I am giving 3 🌟 is bacause of comfortness. I tried to use for long time and it was bit uncomfortable for my ears and ears stared paining afterwards. Need to mention, left earbud was missing from set as well.",3.0 out of 5 stars
Reviewed in India on 14 October 2020,Nikhil D,Suoerb product...love it,Very awesome product. I just loved it....... This gives nice experience and very much profitable with the cost. No confusion while make an option on this...,5.0 out of 5 stars
Reviewed in India on 5 January 2021,NAMAN GUPTA,Good quality bluetooth headphone!,The product quality is good. Sound is sufficiently pleasant. Overall we are satisfied with the purchase.,5.0 out of 5 stars
Reviewed in India on 28 November 2020,Harsha sura,Not so good. Better buy anyhing else,"Nice product to listen music, But not suitable iff you wanna attend calls while driving. The noise cancellation feature which they are saying is zero. There is a lot disturbance happening to the other person even though we speak from home",5.0 out of 5 stars
Reviewed in India on 9 October 2020,madhviminal,MUST BUY,"Very nice product on this price. fits very well in ears,its sound quality is quite good,sound cancellation and bass quality is also very good. i love this product and u will also like it very much.must buy you can go with it👍",4.0 out of 5 stars
Reviewed in India on 6 December 2020,Aryan Sinha,Value for money.,"The best earphone at the lowest price. I am using this earphone since 7 months and, this earphone is still classic as it was. I recommend this earphone to all those who want to buy a earphone under Rs 500.",5.0 out of 5 stars
Reviewed in India on 26 September 2019,Avishek,Really good earphones,The quality of the sound of great. For long hours you can't wear them with ear support but it's a best thing that you can remove the ear support whenever you want to.,5.0 out of 5 stars
Reviewed in India on 12 December 2020,Mathav govind,bass was soo good i enjoyed it,"like i said,the bass was good and audio was clear enough but suddenly after 3 months or so it began cracking in one ear but it was working that time, then after a week or so the right ear completly stopped working.........i think its a major fault.......",4.0 out of 5 stars
Reviewed in India on 10 February 2021,Nuh,Dam idk,"They are not comfortable to wear and it hurts just after putting them on for like 5 minutes, it probably depends on an individual , to me it doesn’t suit at all , but for someone else they might be the best , totally depends on you .. , the quality is good tho .",2.0 out of 5 stars
Reviewed in India on 7 October 2020,Bhojak,Its good..,The sound quality is good...It is best fro this price range..I am impressed by the noise cancellation it provides..I would highly recommend it if someone needs an earphone under 500 bucks..,4.0 out of 5 stars
Reviewed in India on 9 October 2020,Mamta,Very Nice,Nice product..Thank You Amazon Great quality and the sound is actually great. hd sound quality is great it has micro woffers.built quality is great wires are thick.. hd calling is great my voice was clearlyudible to other person on the call.,5.0 out of 5 stars
Reviewed in India on 7 July 2020,Sameer Masalkar,Good product can also disappoint you,"The product is really good but I don’t know whether its just my earphones which got damaged within two weeks , the right earbud is not working now though I expect replacement from the company as its still under the warranty . I hope the address this issue as soon as possible !!",4.0 out of 5 stars
Reviewed in India on 17 August 2020,Utsav Rupala,Write review after 11 month!🤙🏼Product is Awesome 😎,I write reviews after 11 month!👋🏻 Product is superb.sound is relly 3d. Bass quality is awesome 😎.good product under 600₹.you can buy this product is very good.,4.0 out of 5 stars
Reviewed in India on 11 January 2021,Cyberox,Bang for Buck ! Must better than Boat earphones anyday!,This is crazyyy headphones deal ! Bang for buck! Amazing metallic finish and sturdy design! Decent Sound! Fast delivery is cherry on top! Absolutely loving it. Only 1 thing which they can improve is by providing cloth fabricated cables.,5.0 out of 5 stars
Reviewed in India on 18 March 2021,godugu balakrishna,Don't buy for Music Lovers,"The earphones looking good, but Sound quality is very bad, Bass is not good, Ears will get damage if we use this. Total Music sound Changed with this earphones. We cannot identify which song it is with music. This totally changed sound.",1.0 out of 5 stars
Reviewed in India on 25 March 2021,Jerin Roy,Good One,Last 6 month I'm using this head phones. Still it is working how it was as new.. Bass was good. In starting time I can feel the pain in my ear. After one week there was no pain. And it automatically cancel the noise also... Good One,5.0 out of 5 stars
Reviewed in India on 31 July 2020,Rohit Gawankar,Tysm Boult Audio for this amazing product 💯💥🖤✨,The look of earphones is so beautiful. The quality of wire is so high. Sound quality & noise cancellation in this cheap price is superbly awesome. Earphones grip is awesome so when you travel & exercising it will be totally fit in your ears. Worth for buying.,5.0 out of 5 stars
Reviewed in India on 15 March 2020,Yugender,Supreme bass earphones,This one has the extremely supreme bass quality and it is very wonderful to experience this type of supreme bass for the first time in earphones. It is a must buy product for bass lovers.,5.0 out of 5 stars
Reviewed in India on 9 October 2020,Archit Mehta,Appario retail/ worst seller,Never ever buy this product from appario retail private limited. Product stop working within a month. Product buy on 22/09/2020 and stop working on 09/10/2020,1.0 out of 5 stars
Reviewed in India on 27 January 2021,Sapt,Fit isn't good at all.,"May be because of quality of ear tips, these earphones are not comfortable to use for long.",2.0 out of 5 stars
Reviewed in India on 31 December 2020,Ajinkya,Worth buying.,Good quality of sound. Value for money. Giving this review after 3 months of using.,5.0 out of 5 stars
Reviewed in India on 26 September 2020,VIKAS GUPTA,Budget headphone for multipupose use,First of all good sound quality with a good noise cacellation .. Second bass quality is pretty good.. Third a budget headphones with all the required feature to be a great earphones. Bass quality and build quality is good. Just Loved It.,4.0 out of 5 stars
Reviewed in India on 1 September 2019,Naresh Darvesh,Best Budget Earphone,Best budget price sound quality is just amazing pure bass with good clarity sound I'm with happy with this deal,5.0 out of 5 stars
Reviewed in India on 24 January 2021,Mamta  Thakur,Go for  it,"Ordered two pairs, Owesome buying, highly recommend ,arrived in good packaging.",5.0 out of 5 stars
Reviewed in India on 25 January 2021,Krishnav Saikia,Pretty good sounding earphones for a decent price.,"The sound quality is pretty good for the price. The bass is good enough, the highs are a bit too pronounced but its fine. Dont expect exceptional noise cancellation since it doesnt have active noise cancellation but its decent. Satisfactory purchase overall.",4.0 out of 5 stars
Reviewed in India on 20 October 2020,s.sekar,Robust!,Boult has done good job for the budget. A worth product compared to classic redmi/oppo/vivo or honor earphones. A robust build quality and colour is also great. But boat is better in its bass.. overall a good one.,4.0 out of 5 stars
Reviewed in India on 25 March 2021,Amazon Customer,4 star prodcut,I purchased product in great indian sales on Amazon at discount. Main drawback is the length of the wire is less and the quality of buttons and earphones not up to the mark with the competition. Sound quality is good.. Bass is avg.,4.0 out of 5 stars
Reviewed in India on 16 October 2020,Stavan J.,Awesome product,"Awesome bass and amazing sound quality.. Have been using this since a month.. Works properly. Fully satisfied with quality from BOULT AUDIO.. Bluetooth connectivity is apt with good range. Connects with Android, ios as well as Windows.. Value for money",5.0 out of 5 stars
Reviewed in India on 19 February 2021,Swarnil Dutta,Well balanced listing experience,"This headphones is well balanced between the bass quality and sound quality like if you would like to hear any solo acoustic performance or any bass boosted party songs it does both very nicely. A very well balanced sound qualit, good experience.",5.0 out of 5 stars
Reviewed in India on 8 March 2021,Viraj chheda,Good product,Product is nce but the noise cancellation is not up to the requirements. Otherwise product is great for listening music n etc works.... Can buy for if u r a music lover. But if u require it for calling then take a wise decision to buy,5.0 out of 5 stars
Reviewed in India on 19 October 2020,GANESH PICHIAH,Wonderful,i'm surprise when I hearing my best doing in first time in 900 price tag. The battery backup is amazing.,5.0 out of 5 stars
Reviewed in India on 28 August 2020,Karan kapoor,Boult audio bassbuds x1,I ordered this headphone from amazon on the 18th of August and after using it for a few days the headphones dont work and one side of the headphone has come out so I can only listen from the right side.. Horrible product and such cheap quality.. DO NOT BUY THIS PRODUCT.,1.0 out of 5 stars
Reviewed in India on 26 February 2021,Ronak Sharma,Best Budget Earphones at this price point😎,Superb budget earphones by Boult audio...I am using Boult audio products since 2yrs and now I am a big fan of Boult audio sound...there is no competition of Boult audio sound at this price point..must buy products.,5.0 out of 5 stars
Reviewed in India on 16 November 2020,swastik,Bass and sound quality,I think that you should buy this earphone because it's having a great sound quality.if you are a gamer or music lover then you will definitely love this earphone.. Pros_Sound quality-5.0*. Bass_4.6*. Noice cancellation_4.0*. Build quality_4.4*,5.0 out of 5 stars
Reviewed in India on 9 November 2020,Soma Chakraborty,PRODUCT WORTH BUYING!!,"Used realme buds Classic and realme buds2 earlier!!! Apart for the magnetic tips of the realme buds 2, everything is better in this Boult audio product!!!. HIGHLY RECOMMENDED",5.0 out of 5 stars
Reviewed in India on 5 October 2020,Vaibhav,"Don't just think, Go for it..","Okay, so I'm using this product from last 6 days... N it's working awesome mann... 5/5 for this.... Sound quality is better than BOAT earphone.. I brought this product for 349/- only n even at this range it's working like a hell mann... Go for it..",5.0 out of 5 stars
Reviewed in India on 4 September 2020,AESH ❤️,NO BASS.,"NOT GOOD BASS , NOT SATISFIED , I BOUGHT AFTER SEEN TOO MANY POSITIVE REVIEW BUT ACTUALLY QUALITY IS AVERAGE AND SOUND IS NOT UPTO MARK AND BASS IS TOO LOW.",1.0 out of 5 stars
Reviewed in India on 23 November 2020,Steve Pinto,Good sound quality for good price,Good product could have just little more better noise cancelations.. Magnetic could be better to hold the earphones on your neck.. Still good product.,5.0 out of 5 stars
Reviewed in India on 12 June 2020,Piyush Shahi,Worth the price.,"A nice earphone in the price range. Will keep upto the expectations for the amount you will pay. Build quality aint do great still worth every penny. Looks durable, sounds good, Bass is a bit dominating in front of Treble.",5.0 out of 5 stars
Reviewed in India on 26 January 2021,Henil Moliya,"stops working after 4 months of use , don't buy","don't buy , comp giving warranty but useless , b'cuse u have to send to faulty product to comp office , so your paying 240 rs for shipping , and head phone are 230 rs ,another options available having good service",1.0 out of 5 stars
Reviewed in India on 1 March 2021,Uday TG,Best in the price range...🤙!,Sound Quality: Awesome. Noise Nancellation: Quite good for a passive NC. Bass quality: Best when you use your phone's equalizer to adjust!!. Fits right in your ears... You cannot expect more in this price range.... ✌️✌️🔥👌👌,5.0 out of 5 stars
Reviewed in India on 30 January 2021,NARENDRA REDDY,power packed earphones..!,Sound quality and build quality is very good..... A complete package in affordable price..!! and i can experience a very good bass when compared to other earphones in this price range..... very good experience with boult audio bass x1 earphones,5.0 out of 5 stars
Reviewed in India on 4 March 2021,Omkar Rahate,Best for price,Best for price but few days later it was even cheaper. Best deal if u get it for 300,4.0 out of 5 stars
Reviewed in India on 26 December 2020,Muralikrishna,Good,Music cracks in 💯 volume..Still its very good to use below 80 volume...Bass also very good.... Also Boult Audio customer care company will call and ask to give ratings ...and they say that you will get reward in Paytm after ratings .....So don't get fool,5.0 out of 5 stars
Reviewed in India on 6 October 2020,bhupendra pal,Product is good but not as expected,Product is good but not upto the standard. Voice quality is also fine but microphone can be better. O erall experience is good.,3.0 out of 5 stars
Reviewed in India on 3 December 2020,Jipal parmar,Best optn under 500₹ category.,"Good timing delivery by Amazon.. Boult audio X1 is the need of an hour. Wanted a budget friendly HP & this is what it is. Sound OP, Bass is great, built quality is good.. I would recommend this who're finding a good budget friendly HP.",5.0 out of 5 stars
Reviewed in India on 5 January 2021,RAHUL RAI,Cool earphone,I like this earphone which has come for full useful accessories and most i like to play pubg in it sound is smooth and clear. Awesome go for it,5.0 out of 5 stars
Reviewed in India on 8 October 2020,Raj A.,Pain in ears after Use,"Sound quality is good but after using for some time, it starts causing pain in the ear.. So not very happy with the product.. No return policy also. Only exchange. So of no use.",3.0 out of 5 stars
Reviewed in India on 28 December 2020,Ravinder singh gill,Best earphones.,"Finally, I got perfect earphones that helps me to understand the real joy of listening music. I personally recommend these earphones to those who want a nice Bluetooth earphones in friendly budget. I used it from last three months and still feel that joy.",5.0 out of 5 stars
Reviewed in India on 16 October 2020,Nishant gupta,Low Battery Alert Warning,"When the battery reaches 20%, there starts a warning after 10 seconds : ""Battery Low"" which is impossible to mute and this warning plays at maximum volume. So its not possible to use the earphones when battery reaches 20%",4.0 out of 5 stars
Reviewed in India on 18 January 2021,Amol,Excellent product!!,Very excellent product. value for money product.. Costumer service experience was also good for me. Mic was not working so I sent it through courier and within 15 days they sent back me new product.,5.0 out of 5 stars
Reviewed in India on 29 September 2020,Prad,Good for the price!,Vocals are good.. Bass good for this price. Rarely left earpiece volume becomes lower than the right one. Contacted with service team. They assured for fast resolution. Hope so,2.0 out of 5 stars
Reviewed in India on 17 December 2020,Eessh,"There's no defects in this for any case, this is SUPERB","Good Sound quality (even at higher volume), high bass, no distortion, would fit exactly into your ears, different sized eartips are given in the package for all kinds of ears. There's no background noise while calling, everything is clear and perfect.",5.0 out of 5 stars
Reviewed in India on 20 December 2020,kalpesh,Bad bad bad,The left ear was fading its sound for 2 months and I could hear it only after I put the sound to 100 but then the right ear would get too loud. Let me get to the point ... it stopped working after 2 months or so,1.0 out of 5 stars
Reviewed in India on 19 September 2020,vikas kumar chaudhary,Loose connector disconnect automatically,"Sound quality is good but the main problem with this is ,that it automatically disconnect from phone every i put in , i will suggest not to buy this instead of this you can buy Mi basic earphones of 399/- , not happy with this and Don't know what to do now",1.0 out of 5 stars
Reviewed in India on 22 October 2020,subham r.,Excellent noise cancellation,"It is very good at the price which I got (₹330 with free delivery offer for few hours) . It has outstanding noise cancellation, best in ₹1000 range. Vocals are decent, bass is good. But if you use earphones while travelling then must go for this.",4.0 out of 5 stars
Reviewed in India on 4 November 2020,VISHAL BHARADWAJ,Sound quality,Honestly speaking this product is not up to the mark though considering it's low price... There is no bass in it.. music comes flat i don't want to listen in this... Boat is much more better than is... Please return this item.. i want to buy a new one,3.0 out of 5 stars
Reviewed in India on 1 December 2020,K&M,It served me well for 2 months,The earphones are good and solid it give all sizes of spaer buds but after 2 months the aux got fried and it will not connect any more to the phone,3.0 out of 5 stars
Reviewed in India on 14 December 2020,SANJAY GHIYA,If you are looking for earphone it is complete paisa vasool device.,"This is very good accessories, I used this for my vedio calling with sales review meeting and have a good experience.",4.0 out of 5 stars
Reviewed in India on 25 January 2021,Sourabh Kulkarni,The best in the Market,The best till date. It’s been more than 1.5 years still it is the best earphone no problem at all clear voice noise cancellation it’s totally best.. My Points. Beats / Sound 4.5 out of 5. Connectivity 5 out of 5. Look 5 out of 5 the best,5.0 out of 5 stars
Reviewed in India on 25 March 2021,Anchit sharma,Amazing experience,"Okay, it's been nearly 3 months I have been using it and it has been an amazing experience. Personally, I use it without the ear extension most of the time, but both ways it's great. Only one thing, your ears may get moist pretty quickly. Rest is great!",5.0 out of 5 stars
Reviewed in India on 17 October 2020,Chandra Shekhar Sharma,Chandra Shekhar Sharma Boult blutooth ear phone,Excellent blutooth ear phone by Boult at lower price... excellent battery backup,5.0 out of 5 stars
Reviewed in India on 7 October 2020,Kler,Good earphone,Good product. Initially recd a faulty product. Was replaced by a new one. Working good,4.0 out of 5 stars
Reviewed in India on 13 October 2020,Bhanu teja,Worth the price,Awsome earphones in this price range with outstanding sound and bass quality. It is given with 3 pairs of buds. And mostly it has a superb built quality which can resist any damage. And guess what it has 1 year warranty and you can actually claim that warranty.,5.0 out of 5 stars
Reviewed in India on 10 June 2020,Amazon Customer,Bass is very nice better than jbl & boat,Seriously i am telling this earphone is better than jbl & boat earphone under 400-800.......never take a place of this earphone under this price.. The base is awsome better then other earphones........one you buy you never return it,5.0 out of 5 stars
Reviewed in India on 24 October 2020,Avinash kumar,Not a good product,Not a good product.. Feels like we using 50₹ product.. and their description they have given wrong information as you can see their image show that it has one line microphone.. But in actual product the position of microphone is different.,1.0 out of 5 stars
Reviewed in India on 24 June 2020,Amalnath,Very good product money saving,Very good product. Super bass and ver good noise cancellation. If you are looking for earphones under 500 don't think of any other product. Congress with two extra earbuds .. This is the best one I have ever used. Money saving.. Thanks to BOULT Team. 💗💗💗,5.0 out of 5 stars
Reviewed in India on 15 June 2020,HARIKRISHNA ,superrr,i think its not water proof but i relise it the best ear phones of 349 price about it excellent that i had bought from amazon fast delivery and i am happy to bought this product thank a lot amzon for this kind of product,5.0 out of 5 stars
Reviewed in India on 25 October 2020,Hanson,Curiosity killed me,Bass and sound quality is something I can't expect in low price products.. But after looking at everyones reviews it spiked my curiosity.. I bought it.. I'd ont know if this earphone faulty or not... Bass is non existence in this.. Sound quality is pure trash,2.0 out of 5 stars
Reviewed in India on 8 January 2021,Journal Bug,"It's a light weight, heavy bass earphone. Love it!","It's really compact and lightweight, the sound quality is really good also the noise cancellation works pretty well and the bass is superb!",4.0 out of 5 stars
Reviewed in India on 23 December 2020,Nishant Gaurav,Highly recommended product.,The build quality and sound quality is up to the mark also comes with rich bass.The best thing about this brand is after sale service and one year warranty (Most of the brands comes with 6months of warranty).,5.0 out of 5 stars
Reviewed in India on 2 February 2021,Rishishah,Defective product.,"Left bud of the earphone stopped working after 2 days, ordered a replacement within 15 days the replacement went faulty as well, complaint raised under warranty but no response received from boult. Completely disappointed with the product.",1.0 out of 5 stars
Reviewed in India on 21 February 2021,Kindle Customer,Great buy!,"Great sound quality. Liked it,afterall, for this only I bought the product",5.0 out of 5 stars
Reviewed in India on 22 March 2021,Rakhee,Excellent wired headset for work calls,Wry good quality of sound and the mIc is great too. Crystal clear voice at both ends.,4.0 out of 5 stars
Reviewed in India on 10 September 2019,ankur mahyavanshi,Mind blowing product..,Really awesome and fantastic headset in this price range perfect bass perfect treble i really like this headset i dont why some people giving bad review for this product but from my opinion its fantastic so pls dont judge on bad review its a good product and built quality and sound is also good go for it.,5.0 out of 5 stars
Reviewed in India on 23 December 2020,muruga,Worth for money,I'm software developer. Due to this pandamic situation mostly we did the meeting in online. So only i bought this product. it really helps. It's really good in noise cancellation. Also sound quality is better than this price range of other brands.,5.0 out of 5 stars
Reviewed in India on 10 February 2021,AYUSH RAWAT,Cheap and best,"Best wired earphones with great bass and perfect noise cancellation as said, but have a little bit problem in calling otherwise it's very good. You should go for this and it's eartips are so comfy and are easily fitted to ears. Overall best earphones",5.0 out of 5 stars
Reviewed in India on 28 November 2020,Hriday Raj,Boult Audio X1,At this price this is the best choice one should buy I really like the color and the sound quality and the 3D acoustics mentioned on the box but the bass is not as like it is mentioned on the box.. Treble 💯✔️. Bass 👍. Noise cancellation 👍,5.0 out of 5 stars
Reviewed in India on 22 November 2020,Ganesh panchal,Bad at all,Very very bad qwality disappointed from Boult I'll suggest never go for Boult use boat is far better than Boult after two months use several problems are out no clear voice one ear not working and automatically switch off while listening 🎧,1.0 out of 5 stars
Reviewed in India on 30 November 2020,Vini Sharma,Warranty claim is a hassle !,Although the product performed nice initially but after 3 months of use right side is not working and after claiming warranty the company want me to ship the product myself to them so exchange is quiet a hassle. Think twice before buying.,3.0 out of 5 stars
Reviewed in India on 5 February 2021,Himansh,Go for it!,"I love the build quality, wires and the buds.. Overall sound quality is pretty nice, but could be a little sharper and bass a little denser. But at this price point and with this quality I think it is the best package!. Go for it!",4.0 out of 5 stars
Reviewed in India on 5 October 2019,Santosh,Great built and design but very poor bass,Product looks very premium but don't expect bass at all.. 4/10 for bass.. sound quality 8/10... Built 10/10 ...My microphone was not working hence returning product. Not recommended for music lovers. Strictly for casual users.,3.0 out of 5 stars
Reviewed in India on 12 September 2020,Zmi2,Go for.boat instead for this one,If you want an earphone under 350 then go for it but let me.tell you this earphone provide good.base but sound quality is not good .anyone who is switching from mi basic or boat earphone will easily catch the diff..,2.0 out of 5 stars
Reviewed in India on 16 October 2020,Biswajeet Sahu,Very good quality BT headphone at a reasonable price .,Like the design most . Sound quality is very good and battery back up is excellent 😊. Bass quality is good👍.,5.0 out of 5 stars
Reviewed in India on 25 August 2020,Amit Kumar,Best earphone under 500.,"Gud product sound quality awsm as compare to other earphone in the range of 500.Only prblm is color of the wire its totally red , meroon color would hv been grt optn.",5.0 out of 5 stars
Reviewed in India on 20 March 2021,Mohammed Haneef,Poor service,The button stopped working right after 2 months of usage and they have poor service too. No service even in a mega city like B'lore!,3.0 out of 5 stars
Reviewed in India on 8 May 2020,AJESH.B,Its amazing,Dont think.. just go for it.... Perfect bass. Clarity is amazing. Built quality is awesome,5.0 out of 5 stars
Reviewed in India on 21 September 2019,prakash pandey,Terrible purchase God earphone,Terrible purchase it's beast earphone under this price segment bass is best sound quality is also very good build quality is awesome perfect fitting and extra buds given in the box best for bass lover,5.0 out of 5 stars
Reviewed in India on 20 July 2020,Kiran,Not satisfied. Please don't go with the positive reviews.,"I read good reviews before buying it. Howevet, I didn't experience the same. First of all, the earphones are not at all comfortable to wear. Forget noise cancellation. The person sitting in 2 metre radius can hear what you are hearing. Overall, I regret buying this earphones.",3.0 out of 5 stars
Reviewed in India on 27 January 2021,Prabhnoor Singh Bajaj,Good sound quality and noice cancellation,"Loved the sound quality, the bass is low but the noice cancellation is very effective. Also the product built quality is also good.. Overall liked the product.",5.0 out of 5 stars
Reviewed in India on 9 August 2020,Prit,Good product in 399 range,Good product as compared to other earphone good sound quality and i ll update the review after some months. .,4.0 out of 5 stars
Reviewed in India on 29 September 2020,VP,Nice wired earphones..,"I am using it for almost 45 days and experience is good.. I use it almost all the day for my official work, conference calls and for listening music on mobile.. Sound is crystal clear, fits easily in ear.. I will recommend to go for it.",5.0 out of 5 stars
Reviewed in India on 23 February 2021,Aman,Cheap but luxurious in sound,Build quality - very fine. Comfortable in ears. Sound quality at this rate I must say it's best + 1 year warranty makes them even awesome. Packing was fine .. includes extra buds and comforts too,5.0 out of 5 stars
Reviewed in India on 28 May 2020,Vikas Singh,Sound and bass music Could be better best,I don't think so that's the best earphone... But simply i had to see this material will be better best....,1.0 out of 5 stars
Reviewed in India on 20 August 2020,sristi,Osm earphone not get other this type of quality,"This is very good product and the quality of sound you not get any other company earphone below 1000 . It's sound is Osm 4.8/5 , bass 4.7/5 , tribute 4.9/5 , noise cancellation 5/5 . This very good product",3.0 out of 5 stars
Reviewed in India on 30 January 2021,Ajay Kumar Malawliya,A Good one product,"It is a good product so far. Best sound, bass, and noice cancellation. Wire quality is good so far.",5.0 out of 5 stars
Reviewed in India on 28 September 2020,VishalD,Boult Bassbuds go for it !!!,Very good product at a very reasonable price. Using it from past 1 month and haven't encountered any issues.. Sound and bass is very good.,4.0 out of 5 stars
Reviewed in India on 26 February 2021,Amazon User,Worst earphones. causes headaches if used for more than 20 mins. Painful,"This product cannot be used for more than 20 mins. At least for me, it was causing extreme pain if used for more than 30 mins on 70% of volume. The earphones leaves a buzz in ear for the heavy bass sounds. Earphones are not worth to be paid for :(",2.0 out of 5 stars
Reviewed in India on 20 January 2021,Jai,It's a quality stuff at the existing price. Worth recommending.,"I use this product to attebd office calls. Sound quality is great. However, microphone seems to be a bit distant to ensure clear passage of voice to the other end.. Overall worth the amount spent and strongly recommended at the existing price.",4.0 out of 5 stars
Reviewed in India on 16 October 2020,Dilpreet Singh Bedi,"Best Product, worth of money",The best thing about this is sound quality and noise cancellation quality of it. It's a very nice product and at this price I don't think any other company would provide wireless earphone with these many features.. Every thing is awesome about it.,5.0 out of 5 stars
Reviewed in India on 29 August 2020,Sumit Verma ,Best at this price,"They are the best earphones at this price. The sound quality is awesome and bass is punchy. The wires are not tangle free, but build quality is very good. Overall it's a fantastic product at this price range.",5.0 out of 5 stars
Reviewed in India on 27 October 2020,Amazon Customer,One side not working within one month or less,"Worst experience one side of earphones stopped working within 1 month. Then I tried to claim the warranty, they mailed me to send the earphones to xyz address.if u send this package it will cost you nearly 300-350 rs, in this much money you can buy a new one",1.0 out of 5 stars
Reviewed in India on 26 August 2020,SHASHANK PAWASKAR,Don't buy if you want to play pubg,It doesn't have that much sound as I expected. Sound cancellation is awesome. Will not recommend this earphones to one's who are planning it to buy for playing pubg.,3.0 out of 5 stars
Reviewed in India on 9 August 2020,Amazon Customer,Poor Microphone Quality,Bought these for earphones and microphones. Earphones work okay. Microphone does not.,1.0 out of 5 stars
Reviewed in India on 1 June 2020,PARABHAKAR RAO GOLLA,Precious Stone,"Sound quality of Boult too good, vocals, mids are clear.. Build Quality is not excellent. Light weight and we'll fit in ear. It looks very decent. But there is user manual in the packet",4.0 out of 5 stars
Reviewed in India on 5 June 2020,Sumit T.,Better sound than jbl. But...,Good more than expected in this price range. I have removed that rubber support. bit uncomfortable. Also wire quality is good but it is bit long.. overall good deal. better than JBL,4.0 out of 5 stars
Reviewed in India on 25 July 2020,sujith george,Value for money product,Amazing quality.For the price it is very good.Sound quality is comparable with earphones in Rs 700-900 price range.,5.0 out of 5 stars
